object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4545.0,710793.0,2020/11/30 05:00:00+00,PATRICK'S LIQUOR BAR,3202 FRANKFORT AVE,40206.0,2020/12/02 05:00:00+00,7,FIELD
4546.0,711186.0,2020/12/04 05:00:00+00,MARIACHI,9901 LAGRANGE RD,40223.0,2020/12/04 05:00:00+00,7,FIELD
4547.0,711294.0,2020/12/04 05:00:00+00,PINE ROOM,6325 RIVER RD,40059.0,2020/12/04 05:00:00+00,7,FIELD
4548.0,711602.0,2020/11/19 05:00:00+00,BODEGA MI SUENO,3646 MALL RD,40218.0,2020/11/19 05:00:00+00,7,FIELD
4549.0,711714.0,2020/12/08 05:00:00+00,DOLLAR GENERAL #17104,9267 SMYRNA PKWY,40229.0,2020/12/09 05:00:00+00,7,FIELD
4550.0,711874.0,2020/12/09 05:00:00+00,PINA FIESTA MEXICAN GRILL,7895 DIXIE HWY,40258.0,2020/12/09 05:00:00+00,7,FIELD
4551.0,711981.0,2020/12/10 05:00:00+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2020/12/11 05:00:00+00,7,FIELD
4552.0,713544.0,2020/12/22 05:00:00+00,BAPTIST HEALTH MILESTONE WELLNESS CENTER,750 CYPRESS STATION DR,40207.0,2020/12/29 05:00:00+00,7,FIELD
4553.0,714084.0,2021/01/04 05:00:00+00,WHITE CASTLE #15,700 W BROADWAY,40202.0,2021/01/04 05:00:00+00,7,FIELD
4554.0,714875.0,2021/01/08 05:00:00+00,SIERRA TARASCA RESTAURANT,6501 OLD SHEPHERDSVILLE RD,40219.0,2021/01/11 05:00:00+00,7,FIELD
4555.0,714888.0,2021/01/11 05:00:00+00,WAYSIDE CHRISTIAN MISSION SHELTER,432 E JEFFERSON ST,40202.0,2021/02/02 05:00:00+00,7,FIELD
4556.0,716058.0,2021/02/04 05:00:00+00,POPEYE'S,7723 BARDSTOWN RD,40291.0,2021/02/05 05:00:00+00,7,FIELD
4557.0,716641.0,2021/02/19 05:00:00+00,O'DOLLY'S RESTAURANT & LOUNGE,7800 3RD STREET RD,40214.0,2021/02/22 05:00:00+00,7,FIELD
4558.0,718179.0,2021/03/19 03:59:59+00,SUE'S TOUCH OF COUNTRY,2605 ROCKFORD LN,40216.0,2021/03/23 03:59:59+00,7,FIELD
4559.0,721639.0,2021/05/17 03:59:59+00,CUBA FOOD MART,5422 NEW CUT RD,40214.0,2021/05/17 03:59:59+00,7,FIELD
4560.0,711637.0,2020/11/18 05:00:00+00,SARINO,1030 GOSS AVE,40217.0,2020/11/18 05:00:00+00,7,FIELD
4561.0,711870.0,2020/12/10 05:00:00+00,ACURA OF LOUISVILLE SERVICE,100 OXMOOR CT,40222.0,2020/12/29 05:00:00+00,7,FIELD
4562.0,711876.0,2020/12/10 05:00:00+00,LOGAN'S TREEHOUSE,7113 LOWER HUNTERS TRACE,40258.0,2021/01/28 05:00:00+00,7,FIELD
4563.0,712739.0,2020/12/16 05:00:00+00,OXMOOR FOOD LINCOLN,100 OXMOOR LN,40222.0,2020/12/17 05:00:00+00,7,FIELD
4564.0,713439.0,2020/12/22 05:00:00+00,COCONUT BEACH TACOS & CERVEZA,2787 S FLOYD ST,40209.0,2020/12/30 05:00:00+00,7,FIELD
4565.0,713453.0,2020/12/22 05:00:00+00,ROFFLER OF LOUISVILLE,715 S 3RD ST,40202.0,2020/12/23 05:00:00+00,7,FIELD
4566.0,713906.0,2020/12/30 05:00:00+00,KHALIL'S,10966 DIXIE HWY,40272.0,2020/12/31 05:00:00+00,7,FIELD
4567.0,714604.0,2021/01/07 05:00:00+00,BURGER KING #546,5611 NEW CUT RD,40214.0,2021/01/11 05:00:00+00,7,FIELD
4568.0,715201.0,2021/01/14 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2021/01/19 05:00:00+00,7,FIELD
4569.0,715299.0,2021/01/19 05:00:00+00,LIL DIAMOND CAFE,9125 GALENE DR,40299.0,2021/01/20 05:00:00+00,7,FIELD
4570.0,715378.0,2021/01/20 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2021/01/20 05:00:00+00,7,FIELD
4571.0,715685.0,2021/01/25 05:00:00+00,CIRCLE K #4703234,4347 S 3RD ST,40214.0,2021/01/27 05:00:00+00,7,FIELD
4572.0,716618.0,2021/02/19 05:00:00+00,PRAXIS BY LANDMARK RECOVERY,4418 MALCOM AVE,40215.0,2021/02/26 05:00:00+00,7,FIELD
4573.0,717216.0,2021/03/01 05:00:00+00,GREAT LIFE CAFE LOUISVILLE ATHLETIC CLUB,9565 TAYLORSVILLE RD,40299.0,2021/03/05 05:00:00+00,7,FIELD
4574.0,717542.0,2021/03/09 05:00:00+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2021/03/11 05:00:00+00,7,FIELD
4575.0,718175.0,2021/03/19 03:59:59+00,PIZZA PLACE,2931 RICHLAND AVE,40220.0,2021/03/26 03:59:59+00,7,FIELD
4576.0,718635.0,2021/03/26 03:59:59+00,INDI'S RESTAURANT,3820 W MARKET ST,40212.0,2021/03/29 03:59:59+00,7,FIELD
4577.0,719280.0,2021/04/07 03:59:59+00,WENDYS,3422 TAYLOR BLVD,40215.0,2021/04/08 03:59:59+00,7,FIELD
4578.0,719814.0,2021/04/19 03:59:59+00,POTBELLY SANDWICH SHOP,302 S 4TH ST,40202.0,2021/05/07 03:59:59+00,7,FIELD
4579.0,710653.0,2020/11/30 05:00:00+00,GOLD N DIAMONDS,4801 OUTER LOOP STE K16,40219.0,2020/12/09 05:00:00+00,7,FIELD
4580.0,710697.0,2020/12/01 05:00:00+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,7,FIELD
4581.0,710896.0,2020/12/03 05:00:00+00,SOUTHWEST REGIONAL LIBRARY,9725 DIXIE HWY,40272.0,2020/12/05 05:00:00+00,7,FIELD
4582.0,711182.0,2020/12/04 05:00:00+00,KING'S CAFE,600 N ENGLISH STATION RD,40223.0,2020/12/07 05:00:00+00,7,FIELD
4583.0,711477.0,2020/12/07 05:00:00+00,LABOR EXPRESS PLUS LLC,220 S 18TH STREET,40203.0,2020/12/09 05:00:00+00,7,FIELD
4584.0,711601.0,2020/11/19 05:00:00+00,TARGET T-1479,3600 MALL RD,40218.0,2020/11/19 05:00:00+00,7,FIELD
4585.0,714065.0,2020/12/17 05:00:00+00,WAYSIDE CHRISTIAN MISSION,432 E JEFFERSON ST,40202.0,2020/12/17 05:00:00+00,7,FIELD
4586.0,710832.0,2020/12/02 05:00:00+00,ACHIEVING MORE BETTER BUSINESS BUREAU,4229 BARDSTOWN RD,40218.0,2020/12/03 05:00:00+00,7,FIELD
4587.0,721276.0,2021/05/11 03:59:59+00,JACOB ELEMENTARY SCHOOL,3701 E WHEATMORE DR,40215.0,2021/05/11 03:59:59+00,7,FIELD
4588.0,710889.0,2020/12/02 05:00:00+00,THORNTONS #159,4740 CHAMBERLAIN LN,40241.0,2020/12/02 05:00:00+00,7,FIELD
4589.0,701103.0,2020/07/13 03:59:59+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/07/16 03:59:59+00,7,FIELD
4590.0,711532.0,2020/12/07 05:00:00+00,JADE GARDEN,4801 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,7,FIELD
4591.0,701147.0,2020/07/14 03:59:59+00,LOWE'S HOME IMPROVEEMENT,9800 PRESTON HWY,40229.0,2020/08/18 03:59:59+00,7,FIELD
4592.0,712502.0,2020/12/14 05:00:00+00,J&C GAS STATION,4953 MANSLICK RD,40216.0,2020/12/14 05:00:00+00,7,FIELD
4593.0,701151.0,2020/07/14 03:59:59+00,LOWE'S,2100 BASHFORD MANOR LN,40218.0,2020/07/14 03:59:59+00,7,FIELD
4594.0,712610.0,2020/12/15 05:00:00+00,CHONG GARDEN KY,10341 DIXIE HWY,40272.0,2020/12/16 05:00:00+00,7,FIELD
4595.0,701214.0,2020/07/14 03:59:59+00,SPEEDWAY #9624,7002 OLD SHEPHERDSVILLE RD,40219.0,2020/07/31 03:59:59+00,7,FIELD
4596.0,713299.0,2020/12/19 05:00:00+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,2020/12/22 05:00:00+00,7,FIELD
4597.0,713661.0,2020/12/24 05:00:00+00,PIC PAC,3110 TAYLOR BLVD,40215.0,2020/12/28 05:00:00+00,7,FIELD
4598.0,701449.0,2020/07/16 03:59:59+00,PLANET FITNESS,7450 JEFFERSON BLVD,40219.0,2020/08/27 03:59:59+00,7,FIELD
4599.0,701481.0,2020/07/16 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FIELD
4600.0,701493.0,2020/07/16 03:59:59+00,CIRCLE K #4703330,9110 BLUE LICK RD,40219.0,2020/08/26 03:59:59+00,7,FIELD
4601.0,701599.0,2020/07/20 03:59:59+00,KOHL'S STORE,110 OXMOOR LN,40202.0,2020/07/20 03:59:59+00,7,FIELD
4602.0,714094.0,2021/01/04 05:00:00+00,RALLY'S,10310 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,7,FIELD
4603.0,701649.0,2020/07/20 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
4604.0,701742.0,2020/07/20 03:59:59+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2020/07/21 03:59:59+00,7,FIELD
4605.0,714138.0,2021/01/04 05:00:00+00,PEOPLE READY STAFFING,3611 BARDSTOWN RD,40218.0,2021/01/04 05:00:00+00,7,FIELD
4606.0,701745.0,2020/07/20 03:59:59+00,HOOPS GRILL & SPORTS,6733 STRAWBERRY LN,40214.0,2020/07/23 03:59:59+00,7,FIELD
4607.0,714142.0,2021/01/04 05:00:00+00,TINA'S NAILS,2241 HIKES LANE,40219.0,2021/01/04 05:00:00+00,7,FIELD
4608.0,701886.0,2020/07/22 03:59:59+00,MARCONE WAREHOUSE,3781 NEWBURG RD,40219.0,2020/07/24 03:59:59+00,7,FIELD
4609.0,713795.0,2020/12/29 05:00:00+00,COSTCO,5020 NORTON HEALTHCARE BLVD,40241.0,2021/01/11 05:00:00+00,7,FIELD
4610.0,714144.0,2021/01/04 05:00:00+00,METRO T MOBILE,2253 IKES LANE,40218.0,2021/01/04 05:00:00+00,7,FIELD
4611.0,701921.0,2020/07/20 03:59:59+00,KROGER L-186,2219 HOLIDAY MANOR CENTER,40222.0,2020/07/21 03:59:59+00,7,FIELD
4612.0,715018.0,2021/01/12 05:00:00+00,KUMON MATH & READING CENTER OF J-TOWN,1933 S HURSTBOURNE,40299.0,2021/02/04 05:00:00+00,7,FIELD
4613.0,714147.0,2021/01/04 05:00:00+00,HARBOR FREIGHT TOOLS,2249 HIKES LN,40218.0,2021/01/04 05:00:00+00,7,FIELD
4614.0,702230.0,2020/07/27 03:59:59+00,KCC COMPANIES,2716 GRASSLAND DR,40299.0,2020/08/12 03:59:59+00,7,FIELD
4615.0,715296.0,2021/01/19 05:00:00+00,NEW SILVER HEIGHTS BINGO,9206 BLUE LICK RD,40229.0,2021/01/22 05:00:00+00,7,FIELD
4616.0,714177.0,2021/01/02 05:00:00+00,RALLY'S,10310 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,7,FIELD
4617.0,702350.0,2020/07/28 03:59:59+00,UNKNOWN,134 E WOODLAWN AVE,40214.0,2020/09/02 03:59:59+00,7,FIELD
4618.0,715303.0,2021/01/19 05:00:00+00,LANDMARK CHRISTIAN ACADEMY,6502 JOHNSONTOWN ROAD,40272.0,2021/01/19 05:00:00+00,7,FIELD
4619.0,714893.0,2021/01/09 05:00:00+00,DOLLAR GENERAL #11683,8715 3RD STREET RD,40272.0,2021/01/11 05:00:00+00,7,FIELD
4620.0,702474.0,2020/07/29 03:59:59+00,TACO BELL,4643 DIXIE HWY,40216.0,2020/07/30 03:59:59+00,7,FIELD
4621.0,715808.0,2021/01/29 05:00:00+00,DUNKIN DONUTS,4611 DIXIE HWY,40216.0,2021/02/03 05:00:00+00,7,FIELD
4622.0,715069.0,2021/01/13 05:00:00+00,KFC Y052-023,1911 W BROADWAY,40203.0,2021/01/13 05:00:00+00,7,FIELD
4623.0,702481.0,2020/07/29 03:59:59+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/08/04 03:59:59+00,7,FIELD
4624.0,715923.0,2021/02/02 05:00:00+00,J-TOWN BINGO,9125 GALENE DR #1587,40299.0,2021/02/12 05:00:00+00,7,FIELD
4625.0,715335.0,2021/01/20 05:00:00+00,CHILDREN'S ACADEMY,8021 DIXIE HWY,40258.0,2021/01/19 05:00:00+00,7,FIELD
4626.0,702771.0,2020/08/01 03:59:59+00,FEAST BBQ,909 E MARKET ST,40206.0,2020/08/01 03:59:59+00,7,FIELD
4627.0,718108.0,2021/03/19 03:59:59+00,CRUNCH FITNESS,6801 DIXIE HWY,40258.0,2021/03/19 03:59:59+00,7,FIELD
4628.0,715369.0,2021/01/20 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2021/01/19 05:00:00+00,7,FIELD
4629.0,702876.0,2020/08/02 03:59:59+00,6 PACK VOLLEYBALL,4026 S 3RD ST,40214.0,2020/08/12 03:59:59+00,7,FIELD
4630.0,720593.0,2021/05/03 03:59:59+00,ALANI WAREHOUSE,7201 INTERMODAL DR,40258.0,2021/05/04 03:59:59+00,7,FIELD
4631.0,715563.0,2021/01/25 05:00:00+00,AMERISOURCE BERGEN,9960 CORPORATE CAMPUS #1000,40223.0,2021/01/28 05:00:00+00,7,FIELD
4632.0,702897.0,2020/08/02 03:59:59+00,VON SUBS,2907 ROCKFORD LN,40216.0,2020/08/05 03:59:59+00,7,FIELD
4633.0,721629.0,2021/05/13 03:59:59+00,UNSELD EARLY CHILDHOOD LEARNING CENTER,5216 ILEX AVE,40219.0,2021/05/13 03:59:59+00,7,FIELD
4634.0,715710.0,2021/01/27 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2021/01/27 05:00:00+00,7,FIELD
4635.0,702968.0,2020/08/04 03:59:59+00,BJ'S RESTAURANT & BREWHOUSE,7900 SHELBYVILLE RD,40222.0,2020/08/05 03:59:59+00,7,FIELD
4636.0,722090.0,2021/05/25 03:59:59+00,JC PENNEY,5000 SHELBYVILLE RD,40207.0,2021/06/14 03:59:59+00,7,FIELD
4637.0,715721.0,2021/01/27 05:00:00+00,CUSTOM PACKAGING CO,4830 JENNINGS LN,40218.0,2021/02/01 05:00:00+00,7,FIELD
4638.0,703140.0,2020/07/25 03:59:59+00,EL MUNDO,1767 BARDSTOWN RD,40205.0,2020/07/25 03:59:59+00,7,FIELD
4639.0,710502.0,2020/11/30 05:00:00+00,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,40222.0,2020/12/02 05:00:00+00,7,FIELD
4640.0,715972.0,2021/02/01 05:00:00+00,TEXAS ROADHOUSE,3322 OUTER LOOP,40219.0,2021/02/03 05:00:00+00,7,FIELD
4641.0,703165.0,2020/08/05 03:59:59+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/08/10 03:59:59+00,7,FIELD
4642.0,710761.0,2020/12/02 05:00:00+00,BROWN-FORMAN EARLY TIMES DISTILLERY,2921 DIXIE HWY,40216.0,2020/12/09 05:00:00+00,7,FIELD
4643.0,716432.0,2021/02/11 05:00:00+00,CIRCLE K #4703234,4347 S 3RD ST,40214.0,2021/02/17 05:00:00+00,7,FIELD
4644.0,703210.0,2020/08/05 03:59:59+00,U OF L HOSPITAL FOOD SERVICE,530 S JACKSON ST,40202.0,2020/08/07 03:59:59+00,7,FIELD
4645.0,711141.0,2020/12/03 05:00:00+00,CATFISH HAVEN,7208 WHIPPLE RD,40272.0,2020/12/09 05:00:00+00,7,FIELD
4646.0,716832.0,2021/02/24 05:00:00+00,WALGREENS #4586,7914 FEGENBUSH LN,40228.0,2021/02/24 05:00:00+00,7,FIELD
4647.0,703302.0,2020/08/07 03:59:59+00,UAW FOR UNEMPLOYMENT APPOINTMENTS,3000 FERN VALLEY,40213.0,2020/08/20 03:59:59+00,7,FIELD
4648.0,711326.0,2020/12/05 05:00:00+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/12/07 05:00:00+00,7,FIELD
4649.0,717218.0,2021/03/03 05:00:00+00,CHASE BANK,5101 INTERCHANGE WAY,40229.0,2021/03/04 05:00:00+00,7,FIELD
4650.0,703303.0,2020/08/07 03:59:59+00,STANLEY SCHULTZE,849 S 6TH ST,40203.0,2020/08/11 03:59:59+00,7,FIELD
4651.0,711493.0,2020/12/05 05:00:00+00,WAREHOUSE KENTUCKY,2501 MILLERS LN,40216.0,2020/12/09 05:00:00+00,7,FIELD
4652.0,711988.0,2020/12/10 05:00:00+00,DUNDEE TAVERN,2224 DUNDEE RD,40205.0,2020/12/11 05:00:00+00,7,FIELD
4653.0,711988.0,2020/12/10 05:00:00+00,DUNDEE TAVERN,2224 DUNDEE RD,40205.0,2020/12/10 05:00:00+00,7,FIELD
4654.0,712314.0,2020/12/11 05:00:00+00,PARKWAY PLACE APTS.,1622 S 13TH STREET,40210.0,2020/12/11 05:00:00+00,7,FIELD
4655.0,713363.0,2020/12/21 05:00:00+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,7,FIELD
4656.0,714446.0,2021/01/06 05:00:00+00,BURGER KING #22793,9512 PRESTON HWY,40229.0,2021/01/07 05:00:00+00,7,FIELD
4657.0,714704.0,2021/01/08 05:00:00+00,DONNA LEE'S HAIR SALON,3228 PORTLAND AVE,40212.0,2021/01/11 05:00:00+00,7,FIELD
4658.0,714901.0,2021/01/09 05:00:00+00,ROOSTERS,7405 PRESTON HWY,40219.0,2021/01/11 05:00:00+00,7,FIELD
4659.0,715020.0,2021/01/12 05:00:00+00,EUROFINS GENOMICS LLC,12701 PLANTSIDE DR,40299.0,2021/01/13 05:00:00+00,7,FIELD
4660.0,715683.0,2021/01/25 05:00:00+00,WALMART #6931,4840 OUTER LOOP,40219.0,2021/01/28 05:00:00+00,7,FIELD
4661.0,715788.0,2021/01/29 05:00:00+00,A CHEAPER LOCKSMITH,12342 SHELBYVILLE RD,40243.0,2021/02/01 05:00:00+00,7,FIELD
4662.0,716055.0,2021/02/04 05:00:00+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2021/02/04 05:00:00+00,7,FIELD
4663.0,716496.0,2021/02/16 05:00:00+00,BEECHWOOD BAPTIST CHURCH,201 BILTMORE RD,40207.0,2021/03/21 03:59:59+00,7,FIELD
4664.0,717106.0,2021/03/01 05:00:00+00,SYRIAN GRILL,3325 BARDSTOWN RD STE 103,40218.0,2021/03/02 05:00:00+00,7,FIELD
4665.0,718639.0,2021/03/29 03:59:59+00,AUTO MART,5357 DIXIE HWY,40258.0,2021/04/01 03:59:59+00,7,FIELD
4666.0,718825.0,2021/03/30 03:59:59+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2021/03/30 03:59:59+00,7,FIELD
4667.0,719919.0,2021/04/20 03:59:59+00,WAFFLE HOUSE #1001,12923 SHELBYVILLE RD,40243.0,2021/04/22 03:59:59+00,7,FIELD
